timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2017-07-02T00:00:00.000Z;""2017-07-02T23:59:59.999Z"";""2017-07-02T23:34:07.000Z"";""2017-07-02T02:29:10.000Z"";""2781"";2436.3999023438;2514.2800292969;2394.8400878906;2506.4699707031;803747008;41167015221;""2017-07-02T23:59:59.999Z"""
"2017-07-01T00:00:00.000Z;""2017-07-01T23:59:59.999Z"";""2017-07-01T11:39:09.000Z"";""2017-07-01T21:44:10.000Z"";""2781"";2492.6000976563;2515.2700195313;2419.2299804688;2434.5500488281;779913984;39980058372.5;""2017-07-01T23:59:59.999Z"""
"2017-06-30T00:00:00.000Z;""2017-06-30T23:59:59.999Z"";""2017-06-30T11:39:11.000Z"";""2017-06-30T07:49:09.000Z"";""2781"";2539.2399902344;2559.25;2478.4299316406;2480.8400878906;860273024;40735082695;""2017-06-30T23:59:59.999Z"""
"2017-06-29T00:00:00.000Z;""2017-06-29T23:59:59.999Z"";""2017-06-29T17:49:11.000Z"";""2017-06-29T13:09:09.000Z"";""2781"";2567.5600585938;2588.830078125;2510.4799804688;2539.3200683594;949979008;41690395782.8;""2017-06-29T23:59:59.999Z"""
"2017-06-28T00:00:00.000Z;""2017-06-28T23:59:59.999Z"";""2017-06-28T21:59:09.000Z"";""2017-06-28T05:40:09.000Z"";""2781"";2553.0300292969;2603.9799804688;2484.419921875;2574.7900390625;1183869952;42268942193;""2017-06-28T23:59:59.999Z"""
"2017-06-27T00:00:00.000Z;""2017-06-27T23:59:59.999Z"";""2017-06-27T23:59:42.000Z"";""2017-06-27T14:52:45.000Z"";""2781"";2478.4499511719;2552.4499511719;2332.9899902344;2552.4499511719;1489789952;41897190525;""2017-06-27T23:59:59.999Z"""
"2017-06-26T00:00:00.000Z;""2017-06-26T23:59:59.999Z"";""2017-06-26T04:29:20.000Z"";""2017-06-26T19:32:28.000Z"";""2781"";2590.5700683594;2615.25;2376.2900390625;2478.4499511719;1663280000;40677994353.8;""2017-06-26T23:59:59.999Z"""
"2017-06-25T00:00:00.000Z;""2017-06-25T23:59:59.999Z"";""2017-06-25T12:09:16.000Z"";""2017-06-25T21:34:23.000Z"";""2781"";2607.25;2682.2600097656;2552.1201171875;2589.4099121094;1161100032;42495001715.8;""2017-06-25T23:59:59.999Z"""
"2017-06-24T00:00:00.000Z;""2017-06-24T23:59:59.999Z"";""2017-06-24T12:49:19.000Z"";""2017-06-24T20:14:18.000Z"";""2781"";2738.5200195313;2757.9399414063;2583.1899414063;2608.7199707031;982750016;42807952580.6;""2017-06-24T23:59:59.999Z"""
"2017-06-23T00:00:00.000Z;""2017-06-23T23:59:59.999Z"";""2017-06-23T17:44:22.000Z"";""2017-06-23T00:09:23.000Z"";""2781"";2707.3400878906;2765.169921875;2706.3701171875;2744.9099121094;961318976;45037797052.5;""2017-06-23T23:59:59.999Z"""
"2017-06-22T00:00:00.000Z;""2017-06-22T23:59:59.999Z"";""2017-06-22T15:09:35.000Z"";""2017-06-22T05:09:16.000Z"";""2781"";2691.0300292969;2723.7399902344;2642.3601074219;2705.4099121094;1097939968;44384244937.2;""2017-06-22T23:59:59.999Z"""
"2017-06-21T00:00:00.000Z;""2017-06-21T23:59:59.999Z"";""2017-06-21T05:04:13.000Z"";""2017-06-21T22:49:11.000Z"";""2781"";2709.4299316406;2772.0100097656;2660.3999023438;2689.1000976563;1626579968;44111929172.5;""2017-06-21T23:59:59.999Z"""
"2017-06-20T00:00:00.000Z;""2017-06-20T23:59:59.999Z"";""2017-06-20T20:44:18.000Z"";""2017-06-20T00:14:12.000Z"";""2781"";2591.2600097656;2763.4499511719;2589.8200683594;2721.7900390625;1854189952;44643512689;""2017-06-20T23:59:59.999Z"""
"2017-06-19T00:00:00.000Z;""2017-06-19T23:59:59.999Z"";""2017-06-19T13:14:16.000Z"";""2017-06-19T00:04:19.000Z"";""2781"";2549.0300292969;2662.8500976563;2549.0300292969;2589.6000976563;1446840064;42470734800;""2017-06-19T23:59:59.999Z"""
"2017-06-18T00:00:00.000Z;""2017-06-18T23:59:59.999Z"";""2017-06-18T00:09:26.000Z"";""2017-06-18T20:59:18.000Z"";""2781"";2655.3500976563;2662.1000976563;2516.330078125;2548.2900390625;1178659968;41788418973.5;""2017-06-18T23:59:59.999Z"""
"2017-06-17T00:00:00.000Z;""2017-06-17T23:59:59.999Z"";""2017-06-17T18:49:21.000Z"";""2017-06-17T02:29:22.000Z"";""2781"";2514.0100097656;2685.1899414063;2484.9599609375;2655.8798828125;1534509952;43548031451.6;""2017-06-17T23:59:59.999Z"""
"2017-06-16T00:00:00.000Z;""2017-06-16T23:59:59.999Z"";""2017-06-16T20:14:31.000Z"";""2017-06-16T02:09:18.000Z"";""2781"";2469.5700683594;2539.919921875;2385.1499023438;2518.5600585938;1195190016;41291821422.7;""2017-06-16T23:59:59.999Z"""
"2017-06-15T00:00:00.000Z;""2017-06-15T23:59:59.999Z"";""2017-06-15T02:24:19.000Z"";""2017-06-15T14:04:14.000Z"";""2781"";2499.580078125;2534.7099609375;2212.9599609375;2464.580078125;2026259968;40402259202;""2017-06-15T23:59:59.999Z"""
"2017-06-14T00:00:00.000Z;""2017-06-14T23:59:59.999Z"";""2017-06-14T06:29:20.000Z"";""2017-06-14T22:49:15.000Z"";""2781"";2716.8798828125;2786.830078125;2412.9399414063;2506.3701171875;1696560000;41082567338.9;""2017-06-14T23:59:59.999Z"""
"2017-06-13T00:00:00.000Z;""2017-06-13T23:59:59.999Z"";""2017-06-13T08:44:20.000Z"";""2017-06-13T02:04:17.000Z"";""2781"";2680.9099121094;2789.0400390625;2650.3798828125;2717.0200195313;1781200000;44530631894.2;""2017-06-13T23:59:59.999Z"""
"2017-06-12T00:00:00.000Z;""2017-06-12T23:59:59.999Z"";""2017-06-12T02:24:16.000Z"";""2017-06-12T17:44:15.000Z"";""2781"";2953.2199707031;2997.2600097656;2518.5600585938;2659.6298828125;2569530112;43585351532.5;""2017-06-12T23:59:59.999Z"""
"2017-06-11T00:00:00.000Z;""2017-06-11T23:59:59.999Z"";""2017-06-11T16:49:13.000Z"";""2017-06-11T06:09:28.000Z"";""2781"";2942.4099121094;2996.6000976563;2840.5300292969;2958.1101074219;1752400000;48471330146.3;""2017-06-11T23:59:59.999Z"""
"2017-06-10T00:00:00.000Z;""2017-06-10T23:59:59.999Z"";""2017-06-10T23:54:19.000Z"";""2017-06-10T06:24:13.000Z"";""2781"";2828.1398925781;2950.9899902344;2746.5500488281;2947.7099609375;2018889984;48295501718.2;""2017-06-10T23:59:59.999Z"""
"2017-06-09T00:00:00.000Z;""2017-06-09T23:59:59.999Z"";""2017-06-09T21:29:13.000Z"";""2017-06-09T23:14:14.000Z"";""2781"";2807.4399414063;2901.7099609375;2795.6201171875;2823.8100585938;1348950016;46260465853.5;""2017-06-09T23:59:59.999Z"""
"2017-06-08T00:00:00.000Z;""2017-06-08T23:59:59.999Z"";""2017-06-08T06:29:36.000Z"";""2017-06-08T00:39:12.000Z"";""2781"";2720.4899902344;2815.3000488281;2670.9499511719;2805.6201171875;1281170048;45957247988.5;""2017-06-08T23:59:59.999Z"""
"2017-06-07T00:00:00.000Z;""2017-06-07T23:59:59.999Z"";""2017-06-07T00:04:18.000Z"";""2017-06-07T22:24:27.000Z"";""2781"";2869.3798828125;2869.3798828125;2700.5600585938;2732.1599121094;1517709952;44748237217.9;""2017-06-07T23:59:59.999Z"""
"2017-06-06T00:00:00.000Z;""2017-06-06T23:59:59.999Z"";""2017-06-06T01:54:11.000Z"";""2017-06-06T00:04:13.000Z"";""2781"";2690.8400878906;2999.9099121094;2690.8400878906;2863.1999511719;2089609984;46888622160;""2017-06-06T23:59:59.999Z"""
"2017-06-05T00:00:00.000Z;""2017-06-05T23:59:59.999Z"";""2017-06-05T23:59:19.000Z"";""2017-06-05T00:09:11.000Z"";""2781"";2512.3999023438;2686.8100585938;2510.2199707031;2686.8100585938;1369309952;43994968834.2;""2017-06-05T23:59:59.999Z"""
"2017-06-04T00:00:00.000Z;""2017-06-04T23:59:59.999Z"";""2017-06-04T00:09:21.000Z"";""2017-06-04T00:29:17.000Z"";""2781"";2547.7900390625;2585.8898925781;2452.5400390625;2511.8100585938;1355120000;41124262595.2;""2017-06-04T23:59:59.999Z"""
"2017-06-03T00:00:00.000Z;""2017-06-03T23:59:59.999Z"";""2017-06-03T17:29:12.000Z"";""2017-06-03T04:54:14.000Z"";""2781"";2493.7199707031;2581.9099121094;2423.5700683594;2515.3500976563;1514950016;41177190056.7;""2017-06-03T23:59:59.999Z"""
"2017-06-02T00:00:00.000Z;""2017-06-02T23:59:59.999Z"";""2017-06-02T23:59:11.000Z"";""2017-06-02T01:24:11.000Z"";""2781"";2404.0300292969;2488.5500488281;2373.3200683594;2488.5500488281;1317030016;40732491835.1;""2017-06-02T23:59:59.999Z"""
"2017-06-01T00:00:00.000Z;""2017-06-01T23:59:59.999Z"";""2017-06-01T12:54:13.000Z"";""2017-06-01T00:04:09.000Z"";""2781"";2288.330078125;2448.3898925781;2288.330078125;2407.8798828125;1653180032;39407633762.6;""2017-06-01T23:59:59.999Z"""
"2017-05-31T00:00:00.000Z;""2017-05-31T23:59:59.999Z"";""2017-05-31T18:49:20.000Z"";""2017-05-31T04:29:17.000Z"";""2781"";2187.1899414063;2311.080078125;2145.5700683594;2286.4099121094;1544829952;37414813240;""2017-05-31T23:59:59.999Z"""
"2017-05-30T00:00:00.000Z;""2017-05-30T23:59:59.999Z"";""2017-05-30T06:04:10.000Z"";""2017-05-30T22:39:08.000Z"";""2781"";2255.3601074219;2301.9599609375;2124.5700683594;2175.4699707031;1443970048;35594903085.4;""2017-05-30T23:59:59.999Z"""
"2017-05-29T00:00:00.000Z;""2017-05-29T23:59:59.999Z"";""2017-05-29T21:29:17.000Z"";""2017-05-29T03:39:09.000Z"";""2781"";2159.4299316406;2307.0500488281;2107.169921875;2255.6101074219;994625024;36901102917;""2017-05-29T23:59:59.999Z"""
"2017-05-28T00:00:00.000Z;""2017-05-28T23:59:59.999Z"";""2017-05-28T09:44:13.000Z"";""2017-05-28T00:04:15.000Z"";""2781"";2054.080078125;2267.3400878906;2054.080078125;2155.8000488281;1147139968;35264171109.6;""2017-05-28T23:59:59.999Z"""
"2017-05-27T00:00:00.000Z;""2017-05-27T23:59:59.999Z"";""2017-05-27T01:34:10.000Z"";""2017-05-27T10:19:16.000Z"";""2781"";2196.2700195313;2260.1999511719;1855.8299560547;2038.8699951172;1700480000;33347170525.4;""2017-05-27T23:59:59.999Z"""
"2017-05-26T00:00:00.000Z;""2017-05-26T23:59:59.999Z"";""2017-05-26T08:59:19.000Z"";""2017-05-26T19:34:18.000Z"";""2781"";2320.8898925781;2573.7900390625;2071.9899902344;2202.419921875;1763480064;36017660893.5;""2017-05-26T23:59:59.999Z"""
"2017-05-25T00:00:00.000Z;""2017-05-25T23:59:59.999Z"";""2017-05-25T15:14:11.000Z"";""2017-05-25T23:44:17.000Z"";""2781"";2446.2399902344;2763.7099609375;2285.3000488281;2304.9799804688;2406700032;37690456715;""2017-05-25T23:59:59.999Z"""
"2017-05-24T00:00:00.000Z;""2017-05-24T23:59:59.999Z"";""2017-05-24T20:19:15.000Z"";""2017-05-24T00:04:14.000Z"";""2781"";2321.3701171875;2523.7199707031;2321.3701171875;2443.6398925781;1725379968;39952841999;""2017-05-24T23:59:59.999Z"""
"2017-05-23T00:00:00.000Z;""2017-05-23T23:59:59.999Z"";""2017-05-23T23:54:10.000Z"";""2017-05-23T00:09:09.000Z"";""2781"";2191.5600585938;2320.8200683594;2178.5;2320.419921875;1378749952;37933704065.5;""2017-05-23T23:59:59.999Z"""
"2017-05-22T00:00:00.000Z;""2017-05-22T23:59:59.999Z"";""2017-05-22T08:54:10.000Z"";""2017-05-22T00:39:26.000Z"";""2781"";2043.1899414063;2303.8999023438;2017.8699951172;2173.3999023438;1942220032;35525744380;""2017-05-22T23:59:59.999Z"""
"2017-05-21T00:00:00.000Z;""2017-05-21T23:59:59.999Z"";""2017-05-21T12:14:09.000Z"";""2017-05-21T20:04:13.000Z"";""2781"";2067.0300292969;2119.080078125;2037.5;2041.1999511719;1147859968;33361091114.4;""2017-05-21T23:59:59.999Z"""
"2017-05-20T00:00:00.000Z;""2017-05-20T23:59:59.999Z"";""2017-05-20T23:59:12.000Z"";""2017-05-20T11:49:19.000Z"";""2781"";1984.2399902344;2084.7299804688;1974.9200439453;2084.7299804688;961336000;34068630558.5;""2017-05-20T23:59:59.999Z"""
"2017-05-19T00:00:00.000Z;""2017-05-19T23:59:59.999Z"";""2017-05-19T22:49:18.000Z"";""2017-05-19T00:09:18.000Z"";""2781"";1897.3699951172;2004.5200195313;1890.25;1987.7099609375;1157289984;32479082014.5;""2017-05-19T23:59:59.999Z"""
"2017-05-18T00:00:00.000Z;""2017-05-18T23:59:59.999Z"";""2017-05-18T23:14:12.000Z"";""2017-05-18T03:54:15.000Z"";""2781"";1818.6999511719;1904.4799804688;1807.1199951172;1888.6500244141;894321024;30856574835;""2017-05-18T23:59:59.999Z"""
"2017-05-17T00:00:00.000Z;""2017-05-17T23:59:59.999Z"";""2017-05-17T09:54:18.000Z"";""2017-05-17T02:24:09.000Z"";""2781"";1726.7299804688;1864.0500488281;1661.9100341797;1839.0899658203;1064729984;30043626195.3;""2017-05-17T23:59:59.999Z"""
"2017-05-16T00:00:00.000Z;""2017-05-16T23:59:59.999Z"";""2017-05-16T15:59:09.000Z"";""2017-05-16T04:04:09.000Z"";""2781"";1741.6999511719;1785.9399414063;1686.5400390625;1734.4499511719;959044992;28330874003.4;""2017-05-16T23:59:59.999Z"""
"2017-05-15T00:00:00.000Z;""2017-05-15T23:59:59.999Z"";""2017-05-15T00:44:09.000Z"";""2017-05-15T15:44:17.000Z"";""2781"";1808.4399414063;1812.8000488281;1708.5400390625;1738.4300537109;731529024;28392885375.4;""2017-05-15T23:59:59.999Z"""
"2017-05-14T00:00:00.000Z;""2017-05-14T23:59:59.999Z"";""2017-05-14T10:09:11.000Z"";""2017-05-14T19:54:11.000Z"";""2781"";1800.8599853516;1831.4200439453;1776.6199951172;1808.9100341797;437196000;29540290793.7;""2017-05-14T23:59:59.999Z"""
"2017-05-13T00:00:00.000Z;""2017-05-13T23:59:59.999Z"";""2017-05-13T14:49:09.000Z"";""2017-05-13T02:34:14.000Z"";""2781"";1723.1199951172;1812.9899902344;1651.0799560547;1804.9100341797;579635008;29471223857.4;""2017-05-13T23:59:59.999Z"""
"2017-05-12T00:00:00.000Z;""2017-05-12T23:59:59.999Z"";""2017-05-12T00:14:11.000Z"";""2017-05-12T19:59:09.000Z"";""2781"";1845.7600097656;1856.1500244141;1694.0100097656;1724.2399902344;740984000;28150631936;""2017-05-12T23:59:59.999Z"""
"2017-05-11T00:00:00.000Z;""2017-05-11T23:59:59.999Z"";""2017-05-11T08:19:14.000Z"";""2017-05-11T02:24:08.000Z"";""2781"";1780.3699951172;1873.9300537109;1755.3499755859;1848.5699462891;799489984;30176934750.8;""2017-05-11T23:59:59.999Z"""
"2017-05-10T00:00:00.000Z;""2017-05-10T23:59:59.999Z"";""2017-05-10T23:44:15.000Z"";""2017-05-10T07:04:16.000Z"";""2781"";1756.5200195313;1788.4399414063;1719.0999755859;1787.1300048828;915723008;29170965564;""2017-05-10T23:59:59.999Z"""
"2017-05-09T00:00:00.000Z;""2017-05-09T23:59:59.999Z"";""2017-05-09T09:49:09.000Z"";""2017-05-09T21:34:11.000Z"";""2781"";1723.8900146484;1833.4899902344;1716.3000488281;1755.3599853516;1167920000;28649119972.3;""2017-05-09T23:59:59.999Z"""
"2017-05-08T00:00:00.000Z;""2017-05-08T23:59:59.999Z"";""2017-05-08T23:59:09.000Z"";""2017-05-08T00:04:09.000Z"";""2781"";1596.9200439453;1723.3499755859;1596.9200439453;1723.3499755859;1340320000;28123369330.2;""2017-05-08T23:59:59.999Z"""
"2017-05-07T00:00:00.000Z;""2017-05-07T23:59:59.999Z"";""2017-05-07T23:54:12.000Z"";""2017-05-07T15:04:08.000Z"";""2781"";1579.4699707031;1596.7199707031;1559.7600097656;1596.7099609375;1080029952;26053077974.8;""2017-05-07T23:59:59.999Z"""
"2017-05-06T00:00:00.000Z;""2017-05-06T23:59:59.999Z"";""2017-05-06T23:59:14.000Z"";""2017-05-06T06:49:15.000Z"";""2781"";1556.8100585938;1578.8000488281;1542.5;1578.8000488281;582529984;25757608890;""2017-05-06T23:59:59.999Z"""
"2017-05-05T00:00:00.000Z;""2017-05-05T23:59:59.999Z"";""2017-05-05T09:04:11.000Z"";""2017-05-05T17:04:08.000Z"";""2781"";1540.8699951172;1618.0300292969;1530.3100585938;1555.4499511719;946035968;25373374562.9;""2017-05-05T23:59:59.999Z"""
"2017-05-04T00:00:00.000Z;""2017-05-04T23:59:59.999Z"";""2017-05-04T18:54:10.000Z"";""2017-05-04T00:04:10.000Z"";""2781"";1490.7199707031;1608.9100341797;1490.7199707031;1537.6700439453;933548992;25080858486.5;""2017-05-04T23:59:59.999Z"""
"2017-05-03T00:00:00.000Z;""2017-05-03T23:59:59.999Z"";""2017-05-03T21:14:09.000Z"";""2017-05-03T07:14:09.000Z"";""2781"";1453.7800292969;1492.7700195313;1447.4899902344;1490.0899658203;583795968;24301634925.3;""2017-05-03T23:59:59.999Z"""
"2017-05-02T00:00:00.000Z;""2017-05-02T23:59:59.999Z"";""2017-05-02T11:39:12.000Z"";""2017-05-02T01:04:09.000Z"";""2781"";1421.0300292969;1473.9000244141;1415.6899414063;1452.8199462891;477337984;23691443737.8;""2017-05-02T23:59:59.999Z"""
"2017-05-01T00:00:00.000Z;""2017-05-01T23:59:59.999Z"";""2017-05-01T17:39:11.000Z"";""2017-05-01T00:04:08.000Z"";""2781"";1348.3000488281;1434.3199462891;1348.3000488281;1421.5999755859;713624000;23179524919.2;""2017-05-01T23:59:59.999Z"""
"2017-04-30T00:00:00.000Z;""2017-04-30T23:59:59.999Z"";""2017-04-30T23:54:06.000Z"";""2017-04-30T10:19:08.000Z"";""2781"";1321.8699951172;1347.9100341797;1314.9200439453;1347.8900146484;413115008;21975104908.9;""2017-04-30T23:59:59.999Z"""
"2017-04-29T00:00:00.000Z;""2017-04-29T23:59:59.999Z"";""2017-04-29T05:24:09.000Z"";""2017-04-29T13:14:07.000Z"";""2781"";1317.8399658203;1327.1999511719;1315.2099609375;1321.7900390625;422705984;21547126640.2;""2017-04-29T23:59:59.999Z"""
"2017-04-28T00:00:00.000Z;""2017-04-28T23:59:59.999Z"";""2017-04-28T03:14:11.000Z"";""2017-04-28T19:24:10.000Z"";""2781"";1317.7399902344;1331.2800292969;1292.3699951172;1316.4799804688;527488992;21457669552;""2017-04-28T23:59:59.999Z"""
"2017-04-27T00:00:00.000Z;""2017-04-27T23:59:59.999Z"";""2017-04-27T21:29:38.000Z"";""2017-04-27T01:09:09.000Z"";""2781"";1281.8800048828;1319.6999511719;1281.3000488281;1317.7299804688;449196992;21475836448;""2017-04-27T23:59:59.999Z"""
"2017-04-26T00:00:00.000Z;""2017-04-26T23:59:59.999Z"";""2017-04-26T17:59:08.000Z"";""2017-04-26T00:09:07.000Z"";""2781"";1265.9899902344;1294.8299560547;1265.9300537109;1281.0799560547;329631008;20876159410;""2017-04-26T23:59:59.999Z"""
"2017-04-25T00:00:00.000Z;""2017-04-25T23:59:59.999Z"";""2017-04-25T17:39:08.000Z"";""2017-04-25T02:19:10.000Z"";""2781"";1250.4499511719;1267.5799560547;1249.9699707031;1265.4899902344;242556000;20619704236.5;""2017-04-25T23:59:59.999Z"""
"2017-04-24T00:00:00.000Z;""2017-04-24T23:59:59.999Z"";""2017-04-24T21:24:10.000Z"";""2017-04-24T00:04:16.000Z"";""2781"";1209.6300048828;1250.9399414063;1209.6300048828;1250.1500244141;235806000;20367443800;""2017-04-24T23:59:59.999Z"""
"2017-04-23T00:00:00.000Z;""2017-04-23T23:59:59.999Z"";""2017-04-23T00:19:09.000Z"";""2017-04-23T22:44:07.000Z"";""2781"";1231.9200439453;1232.1999511719;1203.9399414063;1207.2099609375;258951008;19665994144.5;""2017-04-23T23:59:59.999Z"""
"2017-04-22T00:00:00.000Z;""2017-04-22T23:59:59.999Z"";""2017-04-22T22:09:10.000Z"";""2017-04-22T13:59:07.000Z"";""2781"";1222.7099609375;1235.5600585938;1208.4699707031;1231.7099609375;249320000;20062753908.3;""2017-04-22T23:59:59.999Z"""
"2017-04-21T00:00:00.000Z;""2017-04-21T23:59:59.999Z"";""2017-04-21T02:44:09.000Z"";""2017-04-21T23:19:10.000Z"";""2781"";1229.4200439453;1235.9399414063;1215.5600585938;1222.0500488281;272167008;19903192286.2;""2017-04-21T23:59:59.999Z"""
"2017-04-20T00:00:00.000Z;""2017-04-20T23:59:59.999Z"";""2017-04-20T17:44:07.000Z"";""2017-04-20T02:04:15.000Z"";""2781"";1211.0799560547;1240.7900390625;1208.4100341797;1229.0799560547;315108000;20015137622;""2017-04-20T23:59:59.999Z"""
"2017-04-19T00:00:00.000Z;""2017-04-19T23:59:59.999Z"";""2017-04-19T03:04:13.000Z"";""2017-04-19T22:19:07.000Z"";""2781"";1212.1300048828;1215.5100097656;1205.0799560547;1210.2900390625;288060992;19707045564.5;""2017-04-19T23:59:59.999Z"""
"2017-04-18T00:00:00.000Z;""2017-04-18T23:59:59.999Z"";""2017-04-18T12:39:12.000Z"";""2017-04-18T00:04:11.000Z"";""2781"";1193.7700195313;1217.5699462891;1193.7700195313;1211.6700439453;270524000;19727334977;""2017-04-18T23:59:59.999Z"""
"2017-04-17T00:00:00.000Z;""2017-04-17T23:59:59.999Z"";""2017-04-17T20:59:08.000Z"";""2017-04-17T12:34:07.000Z"";""2781"";1183.25;1194.9000244141;1172.6500244141;1193.9100341797;253206000;19436033389.9;""2017-04-17T23:59:59.999Z"""
"2017-04-16T00:00:00.000Z;""2017-04-16T23:59:59.999Z"";""2017-04-16T19:24:13.000Z"";""2017-04-16T00:04:07.000Z"";""2781"";1172.6099853516;1187.2199707031;1172.6099853516;1182.9399414063;183231008;19255408765.8;""2017-04-16T23:59:59.999Z"""
"2017-04-15T00:00:00.000Z;""2017-04-15T23:59:59.999Z"";""2017-04-15T15:29:10.000Z"";""2017-04-15T00:29:05.000Z"";""2781"";1167.3000488281;1188;1164.9599609375;1172.5200195313;203559008;19083656460.2;""2017-04-15T23:59:59.999Z"""
"2017-04-14T00:00:00.000Z;""2017-04-14T23:59:59.999Z"";""2017-04-14T07:04:06.000Z"";""2017-04-14T09:49:08.000Z"";""2781"";1170.3299560547;1190.8000488281;1159.7900390625;1167.5400390625;254827008;19000400017.5;""2017-04-14T23:59:59.999Z"""
"2017-04-13T00:00:00.000Z;""2017-04-13T23:59:59.999Z"";""2017-04-13T02:34:06.000Z"";""2017-04-13T17:49:10.000Z"";""2781"";1201.0200195313;1205.8900146484;1156.4399414063;1169.2800292969;351968992;19026699552;""2017-04-13T23:59:59.999Z"""
"2017-04-12T00:00:00.000Z;""2017-04-12T23:59:59.999Z"";""2017-04-12T03:09:08.000Z"";""2017-04-12T13:34:12.000Z"";""2781"";1204.8100585938;1207.1400146484;1196.7600097656;1200.3699951172;288702016;19530680103.5;""2017-04-12T23:59:59.999Z"""
"2017-04-11T00:00:00.000Z;""2017-04-11T23:59:59.999Z"";""2017-04-11T21:49:07.000Z"";""2017-04-11T00:04:10.000Z"";""2781"";1187.4599609375;1208.0699462891;1187.4599609375;1205.0100097656;216182000;19604036562.8;""2017-04-11T23:59:59.999Z"""
"2017-04-10T00:00:00.000Z;""2017-04-10T23:59:59.999Z"";""2017-04-10T10:04:04.000Z"";""2017-04-10T06:29:04.000Z"";""2781"";1187.3000488281;1190.3399658203;1179.0400390625;1187.1300048828;215883008;19310642460.1;""2017-04-10T23:59:59.999Z"""
"2017-04-09T00:00:00.000Z;""2017-04-09T23:59:59.999Z"";""2017-04-09T16:49:04.000Z"";""2017-04-09T11:59:06.000Z"";""2781"";1176.5699462891;1197.2099609375;1171.8599853516;1187.8699951172;242343008;19320511927.2;""2017-04-09T23:59:59.999Z"""
"2017-04-08T00:00:00.000Z;""2017-04-08T23:59:59.999Z"";""2017-04-08T13:39:06.000Z"";""2017-04-08T00:44:06.000Z"";""2781"";1172.6500244141;1184.9799804688;1162.5799560547;1175.9499511719;209312000;19124327856.2;""2017-04-08T23:59:59.999Z"""
"2017-04-07T00:00:00.000Z;""2017-04-07T23:59:59.999Z"";""2017-04-07T21:39:04.000Z"";""2017-04-07T04:19:05.000Z"";""2781"";1178.9399414063;1186.5799560547;1163.3900146484;1176.9000244141;317022016;19137747435;""2017-04-07T23:59:59.999Z"""
"2017-04-06T00:00:00.000Z;""2017-04-06T23:59:59.999Z"";""2017-04-06T21:19:05.000Z"";""2017-04-06T00:04:04.000Z"";""2781"";1125.8100585938;1188.3699951172;1125.8100585938;1182.6800537109;511222016;19229356147.2;""2017-04-06T23:59:59.999Z"""
"2017-04-05T00:00:00.000Z;""2017-04-05T23:59:59.999Z"";""2017-04-05T01:29:04.000Z"";""2017-04-05T09:29:06.000Z"";""2781"";1134.1400146484;1135.0899658203;1113.6300048828;1124.7800292969;414784000;18285857774.5;""2017-04-05T23:59:59.999Z"""
"2017-04-04T00:00:00.000Z;""2017-04-04T23:59:59.999Z"";""2017-04-04T10:59:05.000Z"";""2017-04-04T15:19:11.000Z"";""2781"";1145.5200195313;1156.4399414063;1120.5200195313;1133.25;436310016;18421262062.5;""2017-04-04T23:59:59.999Z"""
"2017-04-03T00:00:00.000Z;""2017-04-03T23:59:59.999Z"";""2017-04-03T22:49:10.000Z"";""2017-04-03T00:04:06.000Z"";""2781"";1102.9499511719;1151.7399902344;1102.9499511719;1143.8100585938;580444032;18591158322.7;""2017-04-03T23:59:59.999Z"""
"2017-04-02T00:00:00.000Z;""2017-04-02T23:59:59.999Z"";""2017-04-02T20:34:05.000Z"";""2017-04-02T01:14:04.000Z"";""2781"";1080.6099853516;1107.5899658203;1075.4499511719;1102.1700439453;514187008;17911915755;""2017-04-02T23:59:59.999Z"""
"2017-04-01T00:00:00.000Z;""2017-04-01T23:59:59.999Z"";""2017-04-01T10:39:08.000Z"";""2017-04-01T20:39:08.000Z"";""2781"";1071.7099609375;1091.7199707031;1061.0899658203;1080.5;289633984;17557597716;""2017-04-01T23:59:59.999Z"""
"2017-03-31T00:00:00.000Z;""2017-03-31T23:59:59.999Z"";""2017-03-31T22:34:07.000Z"";""2017-03-31T00:04:04.000Z"";""2781"";1026.6400146484;1074.9200439453;1026.6400146484;1071.7900390625;447287008;17414322807.7;""2017-03-31T23:59:59.999Z"""
"2017-03-30T00:00:00.000Z;""2017-03-30T23:59:59.999Z"";""2017-03-30T00:29:06.000Z"";""2017-03-30T13:54:19.000Z"";""2781"";1042.2099609375;1049.2900390625;1020.0399780273;1026.4300537109;352968992;16675587066;""2017-03-30T23:59:59.999Z"""
"2017-03-29T00:00:00.000Z;""2017-03-29T23:59:59.999Z"";""2017-03-29T11:44:08.000Z"";""2017-03-29T03:24:06.000Z"";""2781"";1046.0799560547;1055.1300048828;1015.8800048828;1039.9699707031;298457984;16893415155.9;""2017-03-29T23:59:59.999Z"""
"2017-03-28T00:00:00.000Z;""2017-03-28T23:59:59.999Z"";""2017-03-28T12:49:06.000Z"";""2017-03-28T19:39:09.000Z"";""2781"";1044.5799560547;1064.6500244141;1027.7299804688;1047.1500244141;326332000;17008241725.8;""2017-03-28T23:59:59.999Z"""
"2017-03-27T00:00:00.000Z;""2017-03-27T23:59:59.999Z"";""2017-03-27T09:54:05.000Z"";""2017-03-27T10:09:07.000Z"";""2781"";972.0549926758;1046.4000244141;971.9840087891;1045.7700195313;372535008;16983801540.8;""2017-03-27T23:59:59.999Z"""
