,Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
1856,05/09/2013,121.65,127.5,116.07,122.5,19236.8323,2346207.051,121.9643138
1857,04/09/2013,129.2,129.94,115.21,122.81,18821.05013,2340303.325,124.3449919
1858,03/09/2013,129.4,131,127,129.18,11994.57662,1552522.522,129.435375
1859,02/09/2013,130.65,132,128.52,130.15,8939.399803,1167225.44,130.5708958
1860,01/09/2013,127.9,132.09,126.79,130.66,8021.563236,1043482.289,130.0846554
1861,31/08/2013,124.86,134.95,124.8,128,19981.34364,2581915.044,129.2162875
1862,30/08/2013,118.91,126.14,118.04,124.86,17374.35799,2133543.004,122.7983794
1863,29/08/2013,117.91,120,117,118.5,9789.338854,1161548.039,118.6543909
1864,28/08/2013,117.74,119.63,117.04,117.91,10195.73119,1208109.805,118.4917277
1865,27/08/2013,111.85,118.93,111.76,117.75,18924.73961,2210936.62,116.8278489
1866,26/08/2013,113.12,113.3,110.27,111.9,10842.80342,1215561.264,112.1076548
1867,25/08/2013,109.15,113.28,109.15,113.12,9343.162734,1042214.419,111.5483534
1868,24/08/2013,107.91,110.33,106.64,109.15,4332.68698,470201.7931,108.5242934
1869,23/08/2013,109.12,109.9,104.2,107.65,9469.676297,1020971.501,107.8148259
1870,22/08/2013,111.52,113.02,107.98,109.12,12231.93172,1361634.165,111.3179992
1871,21/08/2013,104.87,114,104.56,110.43,23925.71808,2587111.51,108.130987
1872,20/08/2013,102.85,104.88,100.38,104.87,11512.55473,1193373.714,103.6584617
1873,19/08/2013,99.32,105.16,99,102.85,20223.50852,2065412.267,102.1292752
1874,18/08/2013,99.71,99.99,98.41,99.3,2757.607492,273310.6788,99.11152319
1875,17/08/2013,98.26,99.82,97.48,99.71,5533.565841,546813.6009,98.81758284
1876,16/08/2013,98.09,99,96.5,98.25,9306.113082,911378.0097,97.93326189
1877,15/08/2013,99.19,100.01,96.68,98.08,9533.32415,940033.7234,98.605031
1878,14/08/2013,97.75,101,97.03,99.19,17997.71862,1783880.826,99.11705273
1879,13/08/2013,95.37,98.19,94.24,98.15,12840.28504,1239041.471,96.4964148
1880,12/08/2013,94,96.18,93.31,95.35,7203.733652,679474.9931,94.32261462
1881,11/08/2013,93.51,94.58,93.12,94.09,1863.552563,174827.3616,93.81402224
1882,10/08/2013,92.72,94.25,92.14,93.51,3115.455059,290393.266,93.21054563
1883,09/08/2013,94.26,95.75,90,92.27,12311.24303,1143557.301,92.88723312
1884,08/08/2013,97.09,97.14,91.11,94.27,14017.03266,1325286.09,94.54826297
1885,07/08/2013,97.7,98.32,95.5,97.09,7127.855552,693217.23,97.25466867
1886,06/08/2013,97.88,98.98,97.07,97.69,9248.612095,908586.6182,98.24032069
1887,05/08/2013,96.38,98.92,96,97.81,11003.41353,1073769.099,97.58508988
1888,04/08/2013,95.54,96.61,95.5,96.38,3019.671299,290561.4797,96.22288351
1889,03/08/2013,95.82,97,93.98,95.55,4499.94673,430566.2918,95.68253086
1890,02/08/2013,96.63,98.71,93.03,95.85,15553.07297,1501708.346,96.55380315
1891,01/08/2013,97.77,98.44,95.15,96.62,7832.160505,760732.0664,97.12927435
1892,31/07/2013,96.98,101,95,98.28,17025.38437,1678360.438,98.57988528
1893,30/07/2013,93.45,97,92.7,96.57,11695.36757,1104665.032,94.45321196
1894,29/07/2013,92.72,93.5,90.54,93.39,10250.8406,950239.3507,92.69867592
1895,28/07/2013,88.16,94.01,87.9,92.71,7294.352962,666995.7482,91.44001554
1896,27/07/2013,89.97,90.16,87.8,88.16,3489.15397,309697.1372,88.75995151
1897,26/07/2013,90.1,91.77,88.56,89.95,6500.584404,587206.3837,90.33132211
1898,25/07/2013,88.42,90.66,87.08,90.16,10416.8801,930982.6348,89.37250176
1899,24/07/2013,86.88,88.48,85.73,88.42,9276.421101,811057.7225,87.43218033
1900,23/07/2013,85.59,88.88,82,86.98,13038.50131,1117223.676,85.68651025
1901,22/07/2013,85.73,87.08,83,85.6,8294.018168,714113.8329,86.0998636
1902,21/07/2013,85.02,86.99,84.25,85.93,2907.862211,248381.1239,85.41708852
1903,20/07/2013,86.51,87.07,84.27,85.04,4451.474868,383279.8226,86.10176041
1904,19/07/2013,85,88,83.21,86.51,8689.960752,738754.7621,85.01243943
1905,18/07/2013,90.96,91,77,85.28,21446.66607,1768889.17,82.47851507
1906,17/07/2013,91.61,92.37,89,90.97,7404.866459,673002.4656,90.88650948
1907,16/07/2013,93.76,93.9,89.09,91.55,9285.47355,855968.4718,92.18360994
1908,15/07/2013,90.02,95,88.11,93.78,13030.66102,1214281.366,93.18647493
1909,14/07/2013,91.67,93,88.87,90.03,5202.941622,477764.6255,91.82586702
1910,13/07/2013,90.19,92.04,87.15,91.67,6004.555805,538042.6054,89.60572986
1911,12/07/2013,87.81,100,86.6,90.17,32060.82985,2989656.861,93.24951582
1912,11/07/2013,86.13,89.96,83.85,87.13,17311.05698,1492886.498,86.2388992
1913,10/07/2013,75,86.64,74.81,86.19,27275.18413,2179299.919,79.90046587
1914,09/07/2013,74,76.01,70.25,75.01,15908.99991,1169344.195,73.50205555
1915,08/07/2013,73.97,76.94,70.1,74.4,18669.578,1384339.335,74.14947113
1916,07/07/2013,66.34,73.96,64.5,73.96,6858.522318,469984.4715,68.5256167
1917,06/07/2013,67.13,72.88,63,66.34,17245.95828,1159112.183,67.21065681
1918,05/07/2013,79.4,79.4,63.26,66.93,32935.36593,2322214.828,70.50824433
1919,04/07/2013,77.33,83.9,70.06,79.4,21957.43214,1691620.957,77.04092838
1920,03/07/2013,88.04,89.56,75.11,77.01,20740.88553,1710179.169,82.45449151
1921,02/07/2013,83.41,88.5,81.9,88,12666.39149,1091461.181,86.16985999
1922,01/07/2013,89.41,90.16,80.94,84.5,20854.46869,1784030.164,85.54666101
1923,30/06/2013,88.83,90.3,88.01,89.53,2390.674413,213259.2657,89.20464644
1924,29/06/2013,89.2,91.61,86.2,88.98,4373.624403,391126.8729,89.42854641
1925,28/06/2013,96.98,97.45,88.01,89.96,18557.529,1703663.189,91.80442014
1926,27/06/2013,98.75,98.76,96,96.31,4937.416754,482170.1185,97.65635402
1927,26/06/2013,97.57,99.98,96.13,98.77,4940.407779,485879.3806,98.34803164
1928,25/06/2013,98.83,101,97.47,97.87,5294.051796,526380.4658,99.42865807
1929,24/06/2013,100.4,102.3,95,99.47,9702.68839,955431.2195,98.47077233
1930,23/06/2013,100,101.45,98.5,100.41,1977.392706,197763.9149,100.012463
1931,22/06/2013,101.29,103,98.55,100,3350.325571,337220.7535,100.6531295
1932,21/06/2013,103,104.86,90,101.8,12331.663,1230642.176,99.79531359
1933,20/06/2013,105.24,108,102.47,102.61,9088.525476,962034.2019,105.8515162
1934,19/06/2013,104.49,107.5,102,105.24,5483.535733,577287.6743,105.276541
1935,18/06/2013,100.39,108.18,99.99,104.5,10874.7433,1140452.089,104.8716331
1936,17/06/2013,98.74,101.47,98.29,100,4785.76602,478802.7633,100.0472571
1937,16/06/2013,99.43,101.11,98,99.37,3089.734628,307992.6937,99.68257175
1938,15/06/2013,99.01,105,96.22,99.42,4243.407718,424828.5381,100.1149468
1939,14/06/2013,101.86,102.95,95,99.01,10698.41201,1065910.003,99.63254378
1940,13/06/2013,106.1,108.43,95,102,8047.280501,832544.8658,103.4566728
1941,12/06/2013,107.35,111.18,105.01,106.56,7612.620553,823736.4889,108.2066922
1942,11/06/2013,104.21,108,102.97,107.36,5234.35334,556199.6728,106.2594817
1943,10/06/2013,100.17,107.9,93.1,104.22,13536.55841,1380204.733,101.9612734
1944,09/06/2013,109.11,110,90,100.17,30734.49889,2998512.843,97.56179379
1945,08/06/2013,110.17,112.46,108.44,109.11,5055.007114,554176.4611,109.6292149
1946,07/06/2013,118.78,119.16,107,110.18,18261.4761,2063005.122,112.9703377
1947,06/06/2013,120.98,121.33,118.43,118.78,4936.978171,592802.3839,120.0739326
1948,05/06/2013,120.58,122.74,119.65,121.2,4733.026949,571825.812,120.8160905
1949,04/06/2013,123.22,123.66,116.32,120.57,7975.858718,962931.1389,120.7307166
1950,03/06/2013,123.35,125.01,117,123.22,8850.29223,1064544.619,120.2835558
1951,02/06/2013,128.77,128.8,117.02,123,15138.12901,1845021.663,121.8791081
1952,01/06/2013,127.76,128.86,127.09,128.77,3406.485173,436509.9963,128.1408766
1953,31/05/2013,126.78,129.87,125.06,127.91,5633.948496,720534.7778,127.891616
1954,30/05/2013,130.01,131,124.9,126.81,9432.356132,1215580.347,128.8734575
1955,29/05/2013,125.99,130.4,125.53,130.35,9946.839237,1276086.572,128.2906601
1956,28/05/2013,126.2,127.11,123,125.92,6072.757805,762645.77,125.5847499
1957,27/05/2013,130.27,130.6,120.33,126.25,7413.811806,944067.491,127.3390148
1958,26/05/2013,128.98,130.29,127.97,129.5,3916.064675,507344.0365,129.5545601
1959,25/05/2013,128.65,129.73,126.03,128.97,5146.705199,659629.1096,128.1653182
1960,24/05/2013,123.84,129.94,122.52,128.7,13193.58203,1667171.426,126.3623042
1961,23/05/2013,118.45,123.9,118.36,123.84,10212.79546,1235081.775,120.9347411
1962,22/05/2013,117.25,119.48,117,119.11,7275.604712,861702.6459,118.4372544
1963,21/05/2013,117.81,118.56,116.9,117.5,3656.254723,430370.5197,117.7080243
1964,20/05/2013,117.27,118.94,114.03,116.55,4541.309886,533212.7296,117.4138614
1965,19/05/2013,118.49,118.98,114.1,116.38,4800.361432,562576.3364,117.1945789
1966,18/05/2013,117.51,118.55,115.99,118.49,3906.230902,458946.9978,117.4910059
1967,17/05/2013,113.36,118.16,112.82,116.73,9721.360895,1122824.599,115.5007629
1968,16/05/2013,108.96,113.35,108.35,113.35,7515.761663,834106.7642,110.9810025
1969,15/05/2013,107,113,101.72,108.95,10914.51829,1187889.935,108.8357638
1970,14/05/2013,115.98,117.9,103.5,107,12120.00784,1369310.43,112.9793353
1971,13/05/2013,115.05,117.48,113.55,115.99,3412.041234,396130.0561,116.0976755
1972,12/05/2013,115.58,117.86,113,114.5,3366.703035,386962.6307,114.9381536
1973,11/05/2013,117.9,118.5,112.95,115.04,4692.104967,541315.2303,115.3672465
1974,10/05/2013,111.96,119.98,109.2,117.9,10480.13512,1210254.422,115.4808033
1975,09/05/2013,113.16,113.95,109,111.96,6725.708427,747542.35,111.1470053
1976,08/05/2013,110.92,116.29,109.41,113.16,8261.640642,933648.9413,113.0101128
1977,07/05/2013,112.67,112.95,98.77,110,14941.55264,1598932.961,107.012504
1978,06/05/2013,116.9,123.97,105,112.71,17251.55561,2019204.734,117.0447917
1979,05/05/2013,112.89,118.76,106.5,116.57,9033.941778,1027108.586,113.6943995
1980,04/05/2013,98.08,115.64,94,112.62,15910.12808,1680499.987,105.6245418
1981,03/05/2013,107.02,108,81.5,98.08,26863.56445,2454817.072,91.38091399
1982,02/05/2013,116.75,127.24,93.01,106.81,21725.1336,2337279.836,107.584141
1983,01/05/2013,139.87,140.3,104.9,116.75,21104.90213,2571869.925,121.8612581
1984,30/04/2013,143.32,144.99,133.89,139.88,8465.297181,1177535.613,139.1015091
1985,29/04/2013,135.31,151.65,123.96,143.31,10485.46214,1481409.037,141.2821884
1986,28/04/2013,128.8,148.18,121.57,135.28,5136.525501,687058.9269,133.7594697
1987,27/04/2013,137.3,148.61,125.76,128.8,6686.075088,880153.6256,131.6398057
1988,26/04/2013,141.9,142.53,126.68,137.3,10688.92109,1434028.953,134.1603087
1989,25/04/2013,150,170.28,123.2,141.9,16566.09169,2371208.931,143.1362916
1990,24/04/2013,137.3,161,134.98,149,21232.85034,3132037.003,147.5090227
1991,23/04/2013,123.73,138.87,121.12,137.29,13391.87056,1754207.716,130.9904922
1992,22/04/2013,118.91,125.01,116,123.74,6675.549458,806995.9642,120.8883208
1993,21/04/2013,126.55,129,101,118.81,17188.09077,2014050.169,117.1770731
1994,20/04/2013,118.11,129.79,114.27,126.55,7474.814248,917496.7901,122.7450957
1995,19/04/2013,109.3,140.2,100,117.71,25498.95205,3014004.73,118.2011215
1996,18/04/2013,89.98,111.23,78.92,109.3,16527.45972,1599320.963,96.76750032
1997,17/04/2013,67.85,101.12,60,89.98,30854.42412,2607701.516,84.51629194
1998,16/04/2013,73.99,82,49.8,68.09,35706.58629,2335121.25,65.39749364
1999,15/04/2013,91.79,99.8,60,74,19578.12872,1685980.111,86.11548811
2000,14/04/2013,90.44,99.99,81.94,91.11,5777.573331,549492.0632,95.10776093
2001,13/04/2013,109.9,119,85,91.64,16830.84314,1708591.813,101.5155212
2002,12/04/2013,81.02,112,45,109.9,29095.90819,2208419.004,75.90136006
2003,11/04/2013,162,179,50,83.4,37205.88492,3955205.773,106.3059186
2004,10/04/2013,228.94,259.34,70,162,20889.47079,3647719.876,174.6200233
2005,09/04/2013,185.6,235.29,164.34,229,11211.78878,2408925.327,214.856467
2006,08/04/2013,164.97,198,162,185.6,13411.06324,2441789.843,182.0728006
2007,07/04/2013,141,165.1,140.65,164.97,6737.212447,1031866.578,153.1592756
2008,06/04/2013,141.8,150.03,138.5,141,3504.273954,496447.0394,141.669015
2009,05/04/2013,134.67,200,127.09,141.8,7564.277722,1059570.015,140.0755041
2010,04/04/2013,133.87,150,119,135,7265.273001,962558.3508,132.487568
2011,03/04/2013,116,158.41,110,133.78,15003.9485,1942177.682,129.444438
2012,02/04/2013,103.73,116,100.1,116,6441.039003,703416.0469,109.208475
2013,01/04/2013,95.5,106.5,93.7,104.7,6540.705268,651512.7151,99.60893946
2014,31/03/2013,92.12,96.15,92.12,96.15,2003.817698,188706.624,94.1735489
2015,30/03/2013,90.49,95,89.31,92.11,1799.520755,167125.8778,92.87243694
2016,29/03/2013,88.96,94,84,90,6658.416937,598347.5042,89.86332785
2017,28/03/2013,89.4,97,80,88.52,9823.473358,885159.0995,90.10653027
